Id_Parking,Id_Location,Id_Equipment,TransactionId,TransactionDateStamp,TransactionTimeStamp,TransactionType,TransactionError,TransactionDate,TransactionTime,TicketNumber,Amount,TicketType,CardNumber,SubNumber,PreviousStationAddress,Tariff,RegionCode,Parking,PaymentMethod,IdCashier,IdShift,T2Status,T2RegionCode,T2Parking,T2Date,T2Time,T2Neutral,T2Paid,T2InPark,T2AmountStatus,T2Amount,T2StationAdddress,ValidationIndex,xmlexport,bWithTransExtension,iIdentificationCardType,lActionNumber,sLicencePlateNumber
2,1,1,7916,3/7/2026,15:00:10,20,0,3/7/2026,15:00:01,221029378,0,0,221029378,0,E0,0,41,30,0,0,0,1,41,30,3/7/2026,15:00:01,0,0,1,1,0,E22,0,,FALSE,0,1047669,
2,24,1,3053,3/7/2026,15:00:12,33,0,3/7/2026,14:31:19,221029351,75,0,221029351,0,E22,0,0,30,13,111,21801,0,41,30,3/7/2026,15:19:48,0,1,0,0,75,H22,0,,FALSE,1,55313,
2,24,1,3055,3/7/2026,15:00:15,30,0,3/7/2026,14:31:19,221029351,75,0,221029351,0,E22,0,0,30,0,111,21801,0,41,30,3/7/2026,15:19:48,0,1,0,0,75,H22,0,,FALSE,1,55313,
2,7,1,1871,3/7/2026,15:00:24,33,0,3/7/2026,11:39:37,241069948,525,0,241069948,0,E24,0,0,30,13,0,0,1,41,30,3/7/2026,11:39:37,0,0,0,1,525,A23,0,,FALSE,1,256901,
2,7,1,1873,3/7/2026,15:00:27,30,0,3/7/2026,11:39:37,241069948,525,0,241069948,0,E24,0,0,30,0,0,0,0,41,30,3/7/2026,11:39:37,0,0,0,0,525,A23,0,,FALSE,1,256901,
2,8,1,1828,3/7/2026,15:00:29,40,0,3/7/2026,10:38:05,221029019,675,0,221029019,0,E22,0,0,30,12,0,0,0,41,30,3/7/2026,15:20:05,0,1,1,0,675,E22,0,,FALSE,1,67147,
2,6,1,5191,3/4/2026,19:11:56,30,0,3/3/2026,12:47:39,221027675,0,0,221027675,0,E22,0,0,30,1,0,0,0,41,30,3/3/2026,12:47:39,0,0,1,0,0,A22,0,,FALSE,2,476291,
2,4,1,663,3/4/2026,19:05:20,20,0,3/4/2026,19:05:09,241068883,0,0,241068883,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:05:09,0,0,1,1,0,E24,0,,FALSE,0,1732697,
2,4,1,670,3/4/2026,19:05:35,20,0,3/4/2026,19:05:26,241068884,0,0,241068884,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:05:26,0,0,1,1,0,E24,0,,FALSE,0,1732699,
2,1,1,2664,3/4/2026,19:07:34,20,0,3/4/2026,19:07:22,221028115,0,0,221028115,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:07:22,0,0,1,1,0,E22,0,,FALSE,0,1046396,
2,7,1,6075,3/4/2026,19:07:48,33,0,3/4/2026,17:09:21,241068786,300,0,241068786,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,17:09:21,0,0,0,1,300,A23,0,,FALSE,1,256486,
2,7,1,6077,3/4/2026,19:07:53,30,0,3/4/2026,17:09:21,241068786,300,0,241068786,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,17:09:21,0,0,0,0,300,A23,0,,FALSE,1,256486,
2,22,1,2916,3/4/2026,19:08:32,33,0,3/4/2026,18:36:13,241068872,150,0,241068872,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,18:36:13,0,0,0,1,150,A24,0,,FALSE,1,654822,
2,1,1,2668,3/4/2026,19:08:36,20,0,3/4/2026,19:08:25,221028116,0,0,221028116,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:08:25,0,0,1,1,0,E22,0,,FALSE,0,1046397,
2,7,1,6084,3/4/2026,19:08:41,30,0,3/4/2026,18:52:01,241068881,0,0,241068881,0,E24,0,0,30,0,0,0,1,41,30,3/4/2026,18:52:01,0,0,1,1,0,E24,0,,FALSE,1,256487,
2,22,1,2918,3/4/2026,19:08:44,30,0,3/4/2026,18:36:13,241068872,150,0,241068872,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,18:36:13,0,0,0,0,150,A24,0,,FALSE,1,654822,
2,1,1,2672,3/4/2026,19:10:40,20,0,3/4/2026,19:10:31,221028117,0,0,221028117,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:10:31,0,0,1,1,0,E22,0,,FALSE,0,1046398,
2,1,1,2680,3/4/2026,19:13:47,20,0,3/4/2026,19:13:39,221028119,0,0,221028119,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:13:39,0,0,1,1,0,E22,0,,FALSE,0,1046400,
2,6,1,5209,3/4/2026,19:14:11,33,0,3/4/2026,8:20:07,221027889,1650,0,221027889,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,8:20:07,0,0,0,1,1650,A22,0,,FALSE,1,476292,
2,6,1,5211,3/4/2026,19:14:21,30,0,3/4/2026,8:20:07,221027889,1650,0,221027889,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:20:07,0,0,0,0,1650,A22,0,,FALSE,1,476292,
2,4,1,691,3/4/2026,19:14:53,20,0,3/4/2026,19:14:46,241068887,0,0,241068887,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:14:46,0,0,1,1,0,E24,0,,FALSE,0,1732705,
2,4,1,698,3/4/2026,19:16:04,20,0,3/4/2026,19:15:57,241068888,0,0,241068888,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:15:57,0,0,1,1,0,E24,0,,FALSE,0,1732707,
2,1,1,2684,3/4/2026,19:16:23,20,0,3/4/2026,19:16:15,221028120,0,0,221028120,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:16:15,0,0,1,1,0,E22,0,,FALSE,0,1046401,
2,22,1,2962,3/4/2026,19:16:25,33,0,3/4/2026,11:40:56,221027977,1200,0,221027977,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,11:40:56,0,0,0,1,1200,A24,0,,FALSE,1,654826,
2,22,1,2964,3/4/2026,19:16:28,30,0,3/4/2026,11:40:56,221027977,1200,0,221027977,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,11:40:56,0,0,0,0,1200,A24,0,,FALSE,1,654826,
2,9,1,3905,3/4/2026,19:16:56,40,0,3/4/2026,17:02:54,221028040,375,0,221028040,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,19:36:54,0,1,1,0,375,E22,0,,FALSE,1,114271,
2,6,1,5338,3/4/2026,19:39:51,33,0,3/4/2026,9:09:32,221027929,1575,0,221027929,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,9:09:32,0,0,0,1,1575,A22,0,,FALSE,1,476300,
2,6,1,5340,3/4/2026,19:39:57,30,0,3/4/2026,9:09:32,221027929,1575,0,221027929,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,9:09:32,0,0,0,0,1575,A22,0,,FALSE,1,476300,
2,1,1,2688,3/4/2026,19:18:18,20,0,3/4/2026,19:18:07,221028121,0,0,221028121,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:18:07,0,0,1,1,0,E22,0,,FALSE,0,1046402,
2,22,1,2981,3/4/2026,19:18:22,33,0,3/4/2026,12:54:33,221027991,975,0,221027991,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,12:54:33,0,0,0,1,975,A24,0,,FALSE,1,654827,
2,22,1,2983,3/4/2026,19:18:32,30,0,3/4/2026,12:54:33,221027991,975,0,221027991,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,12:54:33,0,0,0,0,975,A24,0,,FALSE,1,654827,
2,6,1,5228,3/4/2026,19:18:57,33,0,3/4/2026,16:57:50,221028038,375,0,221028038,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,16:57:50,0,0,0,1,375,A22,0,,FALSE,1,476293,
2,6,1,5230,3/4/2026,19:19:01,30,0,3/4/2026,16:57:50,221028038,375,0,221028038,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,16:57:50,0,0,0,0,375,A22,0,,FALSE,1,476293,
2,6,1,5237,3/4/2026,19:19:23,30,0,3/4/2026,19:36:54,221028040,0,0,221028040,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,19:36:54,0,1,1,0,375,E22,0,,FALSE,1,476294,
2,6,1,4658,3/4/2026,16:47:31,30,0,3/4/2026,16:25:16,221028025,75,0,221028025,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,16:25:16,0,0,0,0,75,A22,0,,FALSE,1,476239,
2,4,1,9915,3/4/2026,16:47:44,20,0,3/4/2026,16:47:34,241068776,0,0,241068776,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:47:34,0,0,1,1,0,E24,0,,FALSE,0,1732486,
2,22,1,2531,3/4/2026,16:48:57,33,0,3/4/2026,9:07:50,241068689,1200,0,241068689,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,9:07:50,0,0,0,1,1200,A24,0,,FALSE,1,654790,
2,22,1,2533,3/4/2026,16:49:01,30,0,3/4/2026,9:07:50,241068689,1200,0,241068689,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,9:07:50,0,0,0,0,1200,A24,0,,FALSE,1,654790,
2,6,1,4675,3/4/2026,16:49:32,33,0,3/4/2026,11:44:22,221027979,825,0,221027979,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,11:44:22,0,0,0,1,825,A22,0,,FALSE,1,476240,
2,6,1,4677,3/4/2026,16:49:37,30,0,3/4/2026,11:44:22,221027979,825,0,221027979,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,11:44:22,0,0,0,0,825,A22,0,,FALSE,1,476240,
2,1,1,2323,3/4/2026,16:49:39,20,0,3/4/2026,16:49:28,221028030,0,0,221028030,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:49:28,0,0,1,1,0,E22,0,,FALSE,0,1046311,
2,6,1,4683,3/4/2026,16:50:31,30,0,3/4/2026,7:28:50,221027869,0,0,221027869,0,E22,0,0,30,1,0,0,0,41,30,3/4/2026,7:28:50,0,0,1,0,0,A22,0,,FALSE,2,476241,
2,1,1,2327,3/4/2026,16:50:42,20,0,3/4/2026,16:50:32,221028031,0,0,221028031,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:50:32,0,0,1,1,0,E22,0,,FALSE,0,1046312,
2,9,1,3843,3/4/2026,16:50:58,40,0,3/4/2026,9:19:49,221027935,1200,0,221027935,0,E22,0,0,30,12,0,0,0,41,30,3/4/2026,17:10:49,0,1,1,0,1200,E22,0,,FALSE,1,114267,
2,1,1,2339,3/4/2026,16:53:31,20,0,3/4/2026,16:53:23,221028034,0,0,221028034,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:53:23,0,0,1,1,0,E22,0,,FALSE,0,1046315,
2,6,1,4702,3/4/2026,16:54:09,31,26,3/4/2026,9:54:59,221027947,1050,0,221027947,0,E22,0,0,30,0,0,0,1,41,30,3/4/2026,9:54:59,0,0,1,1,1050,E22,0,,FALSE,1,476243,
2,1,1,2343,3/4/2026,16:54:16,20,0,3/4/2026,16:54:07,221028035,0,0,221028035,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:54:07,0,0,1,1,0,E22,0,,FALSE,0,1046316,
2,6,1,4718,3/4/2026,16:54:47,33,0,3/4/2026,9:54:59,221027947,1050,0,221027947,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,9:54:59,0,0,0,1,1050,A22,0,,FALSE,1,476244,
2,6,1,4720,3/4/2026,16:54:53,30,0,3/4/2026,9:54:59,221027947,1050,0,221027947,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,9:54:59,0,0,0,0,1050,A22,0,,FALSE,1,476244,
2,6,1,4726,3/4/2026,16:55:07,30,0,3/4/2026,8:22:08,221027891,0,0,221027891,0,E22,5,0,30,1,0,0,0,41,30,3/4/2026,8:22:04,0,0,1,0,0,A22,0,,FALSE,2,476245,
2,6,1,4733,3/4/2026,16:55:21,30,0,3/4/2026,17:10:49,221027935,0,0,221027935,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,17:10:49,0,1,1,0,1200,E22,0,,FALSE,1,476246,
2,4,1,9922,3/4/2026,16:56:07,20,0,3/4/2026,16:55:58,241068777,0,0,241068777,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:55:58,0,0,1,1,0,E24,0,,FALSE,0,1732488,
2,1,1,2347,3/4/2026,16:57:07,20,0,3/4/2026,16:56:57,221028036,0,0,221028036,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:56:57,0,0,1,1,0,E22,0,,FALSE,0,1046317,
2,1,1,2352,3/4/2026,16:57:28,20,0,3/4/2026,16:57:22,221028037,0,0,221028037,0,E0,0,41,30,1,0,0,0,41,30,3/4/2026,16:57:22,0,0,1,0,0,E22,0,,FALSE,2,1046318,
2,6,1,4751,3/4/2026,16:57:54,33,0,3/4/2026,7:46:49,241068661,1425,0,241068661,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,7:46:49,0,0,0,1,1425,A22,0,,FALSE,1,476247,
2,1,1,2356,3/4/2026,16:57:58,20,0,3/4/2026,16:57:50,221028038,0,0,221028038,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,16:57:50,0,0,1,1,0,E22,0,,FALSE,0,1046319,
2,6,1,4753,3/4/2026,16:57:59,30,0,3/4/2026,7:46:49,241068661,1425,0,241068661,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,7:46:49,0,0,0,0,1425,A22,0,,FALSE,1,476247,
2,6,1,4769,3/4/2026,16:58:40,33,0,3/4/2026,15:00:33,241068755,300,0,241068755,0,E24,0,0,30,12,0,0,1,41,30,3/4/2026,15:00:33,0,0,0,1,300,A22,0,,FALSE,1,476248,
2,6,1,4771,3/4/2026,16:58:43,30,0,3/4/2026,15:00:33,241068755,300,0,241068755,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,15:00:33,0,0,0,0,300,A22,0,,FALSE,1,476248,
2,6,1,2732,3/3/2026,21:51:29,33,0,3/3/2026,11:01:53,221027652,1650,0,221027652,0,E22,0,0,30,13,0,0,1,41,30,3/3/2026,11:01:53,0,0,0,1,1650,A22,0,,FALSE,1,476085,
2,6,1,2734,3/3/2026,21:51:33,30,0,3/3/2026,11:01:53,221027652,1650,0,221027652,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,11:01:53,0,0,0,0,1650,A22,0,,FALSE,1,476085,
2,22,1,1222,3/3/2026,21:54:17,30,0,3/3/2026,22:08:49,221027769,0,0,221027769,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,22:08:49,0,1,1,0,525,E22,0,,FALSE,1,654679,
2,6,1,2742,3/3/2026,21:54:41,30,0,3/3/2026,22:08:15,221027802,0,0,221027802,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,22:08:15,0,1,1,0,450,E22,0,,FALSE,1,476086,
2,6,1,1874,3/3/2026,20:18:17,33,0,3/3/2026,18:33:41,221027772,300,0,221027772,0,E22,0,0,30,13,0,0,1,41,30,3/3/2026,18:33:41,0,0,0,1,300,A22,0,,FALSE,1,476026,
2,6,1,1876,3/3/2026,20:18:26,30,0,3/3/2026,18:33:41,221027772,300,0,221027772,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,18:33:41,0,0,0,0,300,A22,0,,FALSE,1,476026,
2,6,1,1895,3/3/2026,20:19:41,33,0,3/3/2026,18:07:24,221027757,375,0,221027757,0,E22,0,0,30,13,0,0,1,41,30,3/3/2026,18:07:24,0,0,0,1,375,A22,0,,FALSE,1,476028,
2,6,1,1897,3/3/2026,20:19:46,30,0,3/3/2026,18:07:24,221027757,375,0,221027757,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,18:07:24,0,0,0,0,375,A22,0,,FALSE,1,476028,
2,22,1,589,3/3/2026,20:22:01,33,0,3/3/2026,19:15:07,241068604,225,0,241068604,0,E24,0,0,30,13,0,0,1,41,30,3/3/2026,19:15:07,0,0,0,1,225,A24,0,,FALSE,1,654635,
2,22,1,591,3/3/2026,20:22:07,30,0,3/3/2026,19:15:07,241068604,225,0,241068604,0,E24,0,0,30,0,0,0,0,41,30,3/3/2026,19:15:07,0,0,0,0,225,A24,0,,FALSE,1,654635,
2,4,1,8628,3/3/2026,20:23:57,20,0,3/3/2026,20:23:54,241068611,0,0,241068611,0,E0,0,41,30,1,0,0,0,41,30,3/3/2026,20:23:54,0,0,1,0,0,E24,0,,FALSE,2,1732161,
2,22,1,598,3/3/2026,20:26:41,30,0,3/3/2026,12:41:12,221027672,0,0,221027672,0,E22,5,0,30,1,0,0,0,41,30,3/3/2026,12:41:08,0,0,1,0,0,A24,0,,FALSE,2,654636,
2,4,1,8635,3/3/2026,20:28:19,20,0,3/3/2026,20:28:11,241068612,0,0,241068612,0,E0,0,41,30,0,0,0,1,41,30,3/3/2026,20:28:11,0,0,1,1,0,E24,0,,FALSE,0,1732163,
2,8,1,8765,3/3/2026,20:31:39,40,0,3/3/2026,16:59:17,221027715,600,0,221027715,0,E22,0,0,30,13,0,0,0,41,30,3/3/2026,20:51:17,0,1,1,0,600,E22,0,,FALSE,1,66949,
2,29,1,2668,3/3/2026,20:32:18,41,26,3/3/2026,20:32:09,0,3000,-1,0,0,E0,0,0,1,0,0,0,1,41,1,3/3/2026,20:32:09,0,0,1,1,0,K23,0,,FALSE,0,18370,
2,22,1,616,3/3/2026,20:32:31,33,0,3/3/2026,8:16:46,241068433,1875,0,241068433,0,E24,0,0,30,13,0,0,1,41,30,3/3/2026,8:16:46,0,0,0,1,1875,A24,0,,FALSE,1,654637,
2,22,1,618,3/3/2026,20:32:43,30,0,3/3/2026,8:16:46,241068433,1875,0,241068433,0,E24,0,0,30,0,0,0,0,41,30,3/3/2026,8:16:46,0,0,0,0,1875,A24,0,,FALSE,1,654637,
2,6,1,1914,3/3/2026,20:33:23,33,0,3/3/2026,15:53:10,241068517,750,0,241068517,0,E24,0,0,30,11,0,0,1,41,30,3/3/2026,15:53:10,0,0,0,1,750,A22,0,,FALSE,1,476029,
2,6,1,1916,3/3/2026,20:33:28,30,0,3/3/2026,15:53:10,241068517,750,0,241068517,0,E24,0,0,30,0,0,0,0,41,30,3/3/2026,15:53:10,0,0,0,0,750,A22,0,,FALSE,1,476029,
2,6,1,1923,3/3/2026,20:33:56,30,0,3/3/2026,20:51:17,221027715,0,0,221027715,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,20:51:17,0,1,1,0,600,E22,0,,FALSE,1,476030,
2,22,1,645,3/3/2026,20:39:26,30,0,3/3/2026,8:49:39,241068444,0,0,241068444,0,E24,0,0,30,1,0,0,0,41,30,3/3/2026,8:49:39,0,0,1,0,0,A24,0,,FALSE,2,654639,
2,22,1,661,3/3/2026,20:40:46,33,0,3/3/2026,18:24:59,241068574,375,0,241068574,0,E24,0,0,30,13,0,0,1,41,30,3/3/2026,18:24:59,0,0,0,1,375,A24,0,,FALSE,1,654640,
2,22,1,663,3/3/2026,20:40:51,30,0,3/3/2026,18:24:59,241068574,375,0,241068574,0,E24,0,0,30,0,0,0,0,41,30,3/3/2026,18:24:59,0,0,0,0,375,A24,0,,FALSE,1,654640,
2,8,1,8779,3/3/2026,20:35:09,41,26,3/3/2026,20:35:00,0,3000,-1,0,0,E0,0,0,30,0,0,0,1,41,30,3/3/2026,16:59:17,0,0,1,1,0,E22,0,,FALSE,0,66950,
2,7,1,5089,3/3/2026,20:36:02,30,0,3/3/2026,7:13:58,241068418,0,0,241068418,0,E24,5,0,30,1,0,0,0,41,30,3/3/2026,7:13:53,0,0,1,0,0,A23,0,,FALSE,2,256412,
2,6,1,1940,3/3/2026,20:36:34,33,0,3/3/2026,19:16:31,221027820,225,0,221027820,0,E22,0,0,30,12,0,0,1,41,30,3/3/2026,19:16:31,0,0,0,1,225,A22,0,,FALSE,1,476031,
2,6,1,1942,3/3/2026,20:36:38,30,0,3/3/2026,19:16:31,221027820,225,0,221027820,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,19:16:31,0,0,0,0,225,A22,0,,FALSE,1,476031,
2,9,1,3063,3/3/2026,20:36:48,41,26,3/3/2026,20:36:39,0,3000,-1,0,0,E0,0,0,30,0,0,0,1,41,30,3/3/2026,16:21:00,0,0,1,1,0,E22,0,,FALSE,0,114222,
2,22,1,636,3/3/2026,20:37:16,33,0,3/3/2026,18:22:04,241068570,375,0,241068570,0,E24,0,0,30,13,0,0,1,41,30,3/3/2026,18:22:04,0,0,0,1,375,A24,0,,FALSE,1,654638,
2,22,1,638,3/3/2026,20:37:20,30,0,3/3/2026,18:22:04,241068570,375,0,241068570,0,E24,0,0,30,0,0,0,0,41,30,3/3/2026,18:22:04,0,0,0,0,375,A24,0,,FALSE,1,654638,
2,7,1,5106,3/3/2026,20:41:13,33,0,3/3/2026,17:31:29,221027730,525,0,221027730,0,E22,0,0,30,13,0,0,1,41,30,3/3/2026,17:31:29,0,0,0,1,525,A23,0,,FALSE,1,256413,
2,4,1,705,3/4/2026,19:19:52,20,0,3/4/2026,19:19:42,241068889,0,0,241068889,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:19:42,0,0,1,1,0,E24,0,,FALSE,0,1732709,
2,4,1,712,3/4/2026,19:21:11,20,0,3/4/2026,19:21:03,241068890,0,0,241068890,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:21:03,0,0,1,1,0,E24,0,,FALSE,0,1732711,
2,22,1,3000,3/4/2026,19:21:44,33,0,3/4/2026,18:03:36,241068838,225,0,241068838,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,18:03:36,0,0,0,1,225,A24,0,,FALSE,1,654828,
2,1,1,2692,3/4/2026,19:21:45,20,0,3/4/2026,19:21:36,221028122,0,0,221028122,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:21:36,0,0,1,1,0,E22,0,,FALSE,0,1046403,
2,6,1,5254,3/4/2026,19:21:45,33,0,3/4/2026,17:13:46,221028045,375,0,221028045,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,17:13:46,0,0,0,1,375,A22,0,,FALSE,1,476295,
2,22,1,3002,3/4/2026,19:21:48,30,0,3/4/2026,18:03:36,241068838,225,0,241068838,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,18:03:36,0,0,0,0,225,A24,0,,FALSE,1,654828,
2,6,1,5256,3/4/2026,19:21:50,30,0,3/4/2026,17:13:46,221028045,375,0,221028045,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,17:13:46,0,0,0,0,375,A22,0,,FALSE,1,476295,
2,22,1,3009,3/4/2026,19:23:09,30,0,3/4/2026,8:11:26,241068665,0,0,241068665,0,E24,5,0,30,1,0,0,0,41,30,3/4/2026,8:11:22,0,0,1,0,0,A24,0,,FALSE,2,654829,
2,8,1,9442,3/4/2026,19:23:33,40,0,3/4/2026,17:46:46,241068812,300,0,241068812,0,E24,0,0,30,12,0,0,0,41,30,3/4/2026,19:43:46,0,1,1,0,300,E24,0,,FALSE,1,66990,
2,4,1,719,3/4/2026,19:23:58,20,0,3/4/2026,19:23:49,241068891,0,0,241068891,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:23:49,0,0,1,1,0,E24,0,,FALSE,0,1732713,
2,1,1,2696,3/4/2026,19:24:31,20,0,3/4/2026,19:24:21,221028123,0,0,221028123,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:24:21,0,0,1,1,0,E22,0,,FALSE,0,1046404,
2,22,1,3026,3/4/2026,19:25:17,33,0,3/4/2026,15:56:01,241068763,525,0,241068763,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,15:56:01,0,0,0,1,525,A24,0,,FALSE,1,654830,
2,6,1,5263,3/4/2026,19:25:24,30,0,3/4/2026,14:13:24,221028005,0,0,221028005,0,E22,5,0,30,1,0,0,0,41,30,3/4/2026,14:13:21,0,0,1,0,0,A22,0,,FALSE,2,476296,
2,22,1,3028,3/4/2026,19:25:24,30,0,3/4/2026,15:56:01,241068763,525,0,241068763,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,15:56:01,0,0,0,0,525,A24,0,,FALSE,1,654830,
2,7,1,6101,3/4/2026,19:25:59,33,0,3/4/2026,16:47:34,241068776,450,0,241068776,0,E24,0,0,30,11,0,0,1,41,30,3/4/2026,16:47:34,0,0,0,1,450,A23,0,,FALSE,1,256488,
2,7,1,6103,3/4/2026,19:26:04,30,0,3/4/2026,16:47:34,241068776,450,0,241068776,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,16:47:34,0,0,0,0,450,A23,0,,FALSE,1,256488,
2,22,1,3036,3/4/2026,19:27:04,30,0,3/4/2026,19:43:46,241068812,0,0,241068812,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,19:43:46,0,1,1,0,300,E24,0,,FALSE,1,654831,
2,6,1,5280,3/4/2026,19:29:06,33,0,3/4/2026,16:52:50,221028032,450,0,221028032,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,16:52:50,0,0,0,1,450,A22,0,,FALSE,1,476297,
2,22,1,3054,3/4/2026,19:29:10,33,0,3/4/2026,12:54:47,241068738,1050,0,241068738,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,12:54:47,0,0,0,1,1050,A24,0,,FALSE,1,654832,
2,6,1,5282,3/4/2026,19:29:11,30,0,3/4/2026,16:52:50,221028032,450,0,221028032,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,16:52:50,0,0,0,0,450,A22,0,,FALSE,1,476297,
2,22,1,3056,3/4/2026,19:29:13,30,0,3/4/2026,12:54:47,241068738,1050,0,241068738,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,12:54:47,0,0,0,0,1050,A24,0,,FALSE,1,654832,
2,1,1,2700,3/4/2026,19:29:15,20,0,3/4/2026,19:29:06,221028124,0,0,221028124,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:29:06,0,0,1,1,0,E22,0,,FALSE,0,1046405,
2,4,1,726,3/4/2026,19:29:23,20,0,3/4/2026,19:29:14,241068892,0,0,241068892,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:29:14,0,0,1,1,0,E24,0,,FALSE,0,1732715,
2,6,1,5299,3/4/2026,19:29:46,33,0,3/4/2026,16:53:23,221028034,450,0,221028034,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,16:53:23,0,0,0,1,450,A22,0,,FALSE,1,476298,
2,6,1,5301,3/4/2026,19:29:50,30,0,3/4/2026,16:53:23,221028034,450,0,221028034,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,16:53:23,0,0,0,0,450,A22,0,,FALSE,1,476298,
2,4,1,733,3/4/2026,19:30:02,20,0,3/4/2026,19:29:51,241068893,0,0,241068893,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,19:29:51,0,0,1,1,0,E24,0,,FALSE,0,1732717,
2,6,1,5318,3/4/2026,19:30:41,33,0,3/4/2026,8:58:54,221027921,1650,0,221027921,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,8:58:54,0,0,0,1,1650,A22,0,,FALSE,1,476299,
2,6,1,5320,3/4/2026,19:30:44,30,0,3/4/2026,8:58:54,221027921,1650,0,221027921,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:58:54,0,0,0,0,1650,A22,0,,FALSE,1,476299,
2,7,1,5108,3/3/2026,20:41:18,30,0,3/3/2026,17:31:29,221027730,525,0,221027730,0,E22,0,0,30,0,0,0,0,41,30,3/3/2026,17:31:29,0,0,0,0,525,A23,0,,FALSE,1,256413,
